investor_id,age_group,gender,state,city_tier,sip_amount
7631,26-35,Female,Tamil Nadu,T30,2000
7632,18-25,Male,Karnataka,B30,5000
7633,26-35,Male,Telangana,B30,2000
7634,36-45,Female,Delhi,T30,5000
7635,18-25,Male,Punjab,T30,1000
7636,18-25,Male,Gujarat,B30,2000
7637,55+,Female,UP,T30,2000
7638,18-25,Male,Delhi,T30,500
7639,26-35,Female,Maharashtra,T30,25000
7640,18-25,Female,Karnataka,B30,10000
7641,55+,Male,Delhi,B30,5000
7642,26-35,Male,Maharashtra,T30,1000
7643,18-25,Male,Maharashtra,T30,1000
7644,36-45,Male,Maharashtra,T30,10000
7645,46-55,Male,Delhi,T30,1000
7646,46-55,Female,Telangana,B30,2000
7647,36-45,Female,West Bengal,B30,2000
7648,18-25,Male,Karnataka,T30,1000
7649,36-45,Male,Rajasthan,B30,5000
7650,26-35,Female,Tamil Nadu,T30,2000
7651,36-45,Female,Karnataka,T30,10000
7652,36-45,Male,Maharashtra,T30,1000
7653,36-45,Male,Telangana,T30,1000
7654,26-35,Female,West Bengal,B30,2000
7655,26-35,Male,Karnataka,T30,2000
7656,26-35,Male,Karnataka,B30,25000
7657,55+,Male,Gujarat,B30,2000
7658,18-25,Male,Maharashtra,T30,2000
7659,46-55,Male,Karnataka,B30,1000
7660,18-25,Female,Maharashtra,T30,2000
7661,18-25,Female,Maharashtra,B30,2000
7662,26-35,Male,Tamil Nadu,T30,2000
7663,36-45,Male,Karnataka,B30,10000
7664,36-45,Male,Gujarat,T30,2000
7665,36-45,Male,Punjab,T30,1000
7666,36-45,Male,Rajasthan,B30,1000
7667,26-35,Male,Karnataka,T30,10000
7668,36-45,Male,Delhi,T30,25000
7669,36-45,Female,Tamil Nadu,B30,2000
7670,36-45,Female,Maharashtra,T30,5000
7671,36-45,Male,Punjab,T30,2000
7672,26-35,Male,Punjab,T30,10000
7673,46-55,Male,Telangana,B30,1000
7674,55+,Male,West Bengal,B30,500
7675,36-45,Female,Karnataka,T30,500
7676,26-35,Male,West Bengal,T30,5000
7677,36-45,Male,Delhi,T30,2000
7678,18-25,Male,Rajasthan,B30,25000
7679,26-35,Male,Maharashtra,B30,2000
7680,55+,Female,Rajasthan,T30,10000
7681,36-45,Female,UP,B30,2000
7682,36-45,Male,Maharashtra,B30,5000
7683,55+,Male,Karnataka,T30,1000
7684,46-55,Male,UP,T30,2000
7685,36-45,Female,Telangana,B30,1000
7686,26-35,Male,Rajasthan,T30,5000
7687,18-25,Male,Telangana,T30,1000
7688,46-55,Male,Telangana,B30,2000
7689,55+,Male,Punjab,T30,2000
7690,26-35,Female,Karnataka,T30,1000
7691,18-25,Male,Delhi,T30,1000
7692,36-45,Female,West Bengal,B30,2000
7693,26-35,Male,Maharashtra,T30,2000
7694,26-35,Female,Tamil Nadu,T30,1000
7695,46-55,Male,Tamil Nadu,T30,2000
7696,26-35,Male,Rajasthan,T30,500
7697,36-45,Female,Delhi,B30,5000
7698,26-35,Female,Tamil Nadu,T30,5000
7699,46-55,Male,UP,T30,5000
7700,36-45,Male,Karnataka,T30,2000
7701,18-25,Male,Tamil Nadu,T30,2000
7702,26-35,Female,Gujarat,T30,1000
7703,26-35,Male,Delhi,B30,5000
7704,36-45,Male,Maharashtra,T30,2000
7705,36-45,Other,West Bengal,T30,2000
7706,26-35,Female,Delhi,T30,2000
7707,26-35,Male,Karnataka,B30,25000
7708,18-25,Male,Telangana,B30,1000
7709,26-35,Male,Karnataka,T30,25000
7710,36-45,Female,Telangana,T30,2000
7711,36-45,Female,Maharashtra,T30,5000
7712,26-35,Male,Delhi,B30,25000
7713,46-55,Male,West Bengal,T30,10000
7714,26-35,Male,Maharashtra,T30,2000
7715,46-55,Male,Karnataka,T30,2000
7716,46-55,Female,Rajasthan,T30,2000
7717,46-55,Male,Gujarat,B30,2000
7718,46-55,Female,Delhi,T30,1000
7719,36-45,Female,Delhi,T30,10000
7720,36-45,Female,Karnataka,B30,5000
7721,36-45,Male,Gujarat,T30,1000
7722,26-35,Male,Maharashtra,T30,25000
7723,26-35,Female,Tamil Nadu,T30,25000
7724,18-25,Male,Maharashtra,B30,2000
7725,26-35,Female,Karnataka,B30,5000
7726,36-45,Male,Maharashtra,T30,1000
7727,55+,Male,Delhi,B30,1000
7728,36-45,Female,Delhi,T30,10000
7729,46-55,Female,Gujarat,T30,2000
7730,26-35,Male,Delhi,T30,500
7731,46-55,Male,West Bengal,T30,5000
7732,26-35,Female,Tamil Nadu,B30,2000
7733,46-55,Male,Rajasthan,B30,1000
7734,46-55,Male,Delhi,T30,2000
7735,55+,Male,Punjab,B30,2000
7736,46-55,Female,Delhi,T30,5000
7737,26-35,Female,Tamil Nadu,B30,2000
7738,18-25,Male,West Bengal,B30,5000
7739,46-55,Male,Tamil Nadu,B30,2000
7740,36-45,Male,Rajasthan,T30,1000
7741,46-55,Female,Maharashtra,B30,500
7742,26-35,Female,Tamil Nadu,B30,1000
7743,18-25,Male,Karnataka,B30,5000
7744,18-25,Male,Karnataka,B30,500
7745,36-45,Male,Delhi,B30,1000
7746,18-25,Male,Maharashtra,T30,1000
7747,36-45,Male,West Bengal,T30,2000
7748,26-35,Female,Maharashtra,T30,5000
7749,36-45,Male,Rajasthan,T30,2000
7750,46-55,Female,Karnataka,T30,2000
7751,26-35,Male,Tamil Nadu,B30,10000
7752,26-35,Female,Maharashtra,B30,2000
7753,36-45,Male,Maharashtra,B30,5000
7754,46-55,Male,Delhi,T30,1000
7755,26-35,Male,Gujarat,T30,2000
7756,36-45,Female,Karnataka,B30,5000
7757,55+,Male,Delhi,B30,5000
7758,36-45,Female,Rajasthan,T30,1000
7759,46-55,Female,Maharashtra,T30,1000
7760,55+,Male,Delhi,B30,2000
7761,55+,Male,Gujarat,B30,1000
7762,36-45,Male,Maharashtra,B30,2000
7763,36-45,Male,Delhi,T30,5000
7764,18-25,Male,Tamil Nadu,B30,1000
7765,26-35,Male,UP,B30,2000
7766,26-35,Female,Delhi,T30,5000
7767,18-25,Female,Delhi,T30,5000
7768,18-25,Male,Punjab,T30,1000
7769,26-35,Male,Tamil Nadu,T30,5000
7770,18-25,Male,Maharashtra,B30,25000
7771,26-35,Male,Delhi,B30,2000
7772,18-25,Female,Tamil Nadu,T30,1000
7773,26-35,Male,Maharashtra,T30,2000
7774,46-55,Male,West Bengal,T30,1000
7775,46-55,Female,Tamil Nadu,T30,2000
7776,46-55,Male,West Bengal,T30,5000
7777,36-45,Male,Delhi,T30,1000
7778,26-35,Male,Karnataka,T30,2000
7779,36-45,Female,Telangana,B30,2000
7780,36-45,Female,Delhi,T30,2000
7781,36-45,Female,Maharashtra,T30,5000
7782,46-55,Female,Punjab,T30,1000
7783,18-25,Female,Maharashtra,B30,10000
7784,36-45,Male,UP,T30,25000
7785,26-35,Male,Rajasthan,B30,2000
7786,46-55,Male,Karnataka,B30,1000
7787,18-25,Male,West Bengal,B30,25000
7788,26-35,Male,Maharashtra,T30,2000
7789,36-45,Male,Gujarat,B30,2000
7790,55+,Male,Gujarat,B30,1000
7791,18-25,Male,Maharashtra,B30,500
7792,36-45,Female,Karnataka,T30,1000
7793,26-35,Male,Telangana,B30,1000
7794,18-25,Female,Telangana,T30,25000
7795,26-35,Female,Punjab,T30,5000
7796,36-45,Female,West Bengal,T30,2000
7797,46-55,Female,Maharashtra,B30,1000
7798,36-45,Female,Karnataka,B30,1000
7799,26-35,Male,Gujarat,B30,2000
7800,26-35,Female,Delhi,T30,10000
7801,26-35,Female,Rajasthan,B30,25000
7802,36-45,Male,UP,T30,10000
7803,18-25,Male,Gujarat,B30,500
7804,18-25,Male,Delhi,B30,1000
7805,36-45,Male,Gujarat,T30,1000
7806,55+,Male,Maharashtra,B30,1000
7807,18-25,Female,Delhi,B30,1000
7808,36-45,Female,Gujarat,T30,500
7809,26-35,Female,Rajasthan,B30,2000
7810,18-25,Male,Delhi,T30,1000
7811,46-55,Female,Telangana,T30,1000
7812,36-45,Male,Delhi,B30,2000
7813,18-25,Male,West Bengal,B30,1000
7814,46-55,Female,UP,T30,500
7815,36-45,Female,Tamil Nadu,B30,5000
7816,36-45,Female,Karnataka,B30,1000
7817,26-35,Male,Delhi,B30,5000
7818,26-35,Male,Maharashtra,T30,10000
7819,26-35,Male,Maharashtra,T30,10000
7820,26-35,Female,Karnataka,T30,1000
7821,26-35,Male,Tamil Nadu,T30,5000
7822,36-45,Male,Rajasthan,B30,500
7823,18-25,Male,Delhi,B30,2000
7824,26-35,Female,Gujarat,T30,2000
7825,36-45,Male,West Bengal,B30,1000
7826,36-45,Female,West Bengal,B30,5000
7827,36-45,Male,Delhi,B30,10000
7828,46-55,Female,Delhi,T30,1000
7829,55+,Male,Gujarat,B30,1000
7830,55+,Female,Delhi,T30,1000
7831,36-45,Male,Delhi,T30,5000
7832,36-45,Female,Telangana,B30,500
7833,18-25,Male,Punjab,B30,500
7834,36-45,Female,Maharashtra,T30,1000
7835,36-45,Male,West Bengal,T30,2000
7836,26-35,Male,Tamil Nadu,B30,1000
7837,26-35,Male,Karnataka,T30,25000
7838,36-45,Female,Delhi,B30,2000
7839,46-55,Male,Karnataka,T30,2000
7840,26-35,Male,Karnataka,T30,500
7841,26-35,Male,Karnataka,B30,5000
7842,36-45,Female,Rajasthan,T30,5000
7843,26-35,Male,Delhi,T30,1000
7844,46-55,Male,Tamil Nadu,T30,5000
7845,36-45,Male,UP,B30,1000
7846,26-35,Male,Punjab,T30,5000
7847,36-45,Male,Tamil Nadu,T30,2000
7848,26-35,Female,Tamil Nadu,T30,2000
7849,36-45,Male,Rajasthan,T30,5000
7850,18-25,Male,Maharashtra,T30,2000
7851,26-35,Female,West Bengal,B30,2000
7852,26-35,Female,Maharashtra,T30,1000
7853,46-55,Male,West Bengal,B30,5000
7854,36-45,Male,Rajasthan,T30,2000
7855,46-55,Female,Maharashtra,B30,2000
7856,36-45,Male,Rajasthan,T30,1000
7857,46-55,Female,Maharashtra,T30,10000
7858,26-35,Female,Maharashtra,T30,2000
7859,36-45,Male,Rajasthan,T30,2000
7860,18-25,Male,Maharashtra,T30,25000
7861,46-55,Female,West Bengal,T30,2000
7862,36-45,Female,Delhi,T30,500
7863,46-55,Female,Delhi,T30,1000
7864,36-45,Male,West Bengal,T30,5000
7865,26-35,Female,Maharashtra,T30,1000
7866,26-35,Female,Tamil Nadu,T30,1000
7867,46-55,Male,Telangana,B30,2000
7868,26-35,Male,Rajasthan,T30,2000
7869,18-25,Male,Rajasthan,T30,2000
7870,18-25,Male,Delhi,T30,1000
7871,26-35,Female,West Bengal,B30,1000
7872,18-25,Male,Gujarat,T30,5000
7873,46-55,Male,UP,B30,2000
7874,26-35,Male,Delhi,B30,1000
7875,26-35,Male,Gujarat,T30,1000
7876,36-45,Female,Delhi,T30,10000
7877,18-25,Male,Maharashtra,B30,1000
7878,36-45,Male,Karnataka,T30,2000
7879,36-45,Female,Gujarat,B30,2000
7880,18-25,Male,Delhi,T30,10000
7881,26-35,Male,Maharashtra,B30,500
7882,36-45,Female,Delhi,B30,1000
7883,26-35,Male,Delhi,T30,25000
7884,55+,Male,Karnataka,T30,2000
7885,46-55,Male,Telangana,T30,2000
7886,36-45,Male,Gujarat,T30,1000
7887,18-25,Male,Delhi,T30,1000
7888,26-35,Male,Delhi,B30,1000
7889,26-35,Female,Telangana,T30,5000
7890,18-25,Male,UP,B30,1000
7891,55+,Male,Tamil Nadu,T30,1000
7892,18-25,Female,Delhi,T30,1000
7893,26-35,Female,Rajasthan,T30,5000
7894,46-55,Male,West Bengal,B30,2000
7895,18-25,Male,Tamil Nadu,T30,500
7896,26-35,Male,Gujarat,T30,2000
7897,55+,Male,Maharashtra,T30,1000
7898,26-35,Female,Telangana,T30,2000
7899,36-45,Male,Punjab,T30,10000
7900,18-25,Male,Delhi,T30,1000
7901,36-45,Other,Telangana,B30,1000
7902,26-35,Male,Rajasthan,B30,10000
7903,36-45,Female,Telangana,B30,5000
7904,26-35,Male,UP,T30,1000
7905,26-35,Male,Delhi,T30,1000
7906,36-45,Male,Delhi,T30,10000
7907,18-25,Male,Delhi,T30,1000
7908,46-55,Male,Maharashtra,B30,2000
7909,36-45,Female,Karnataka,B30,1000
7910,36-45,Male,Delhi,T30,1000
7911,26-35,Male,Delhi,T30,1000
7912,46-55,Male,Delhi,B30,1000
7913,36-45,Other,Maharashtra,T30,2000
7914,26-35,Male,Maharashtra,T30,25000
7915,46-55,Female,Delhi,B30,2000
7916,36-45,Male,UP,T30,10000
7917,18-25,Female,Telangana,T30,1000
7918,18-25,Male,Delhi,T30,1000
7919,55+,Male,West Bengal,T30,1000
7920,26-35,Male,Rajasthan,T30,2000
7921,36-45,Male,Karnataka,B30,10000
7922,18-25,Male,Gujarat,T30,1000
7923,36-45,Female,Punjab,B30,2000
7924,26-35,Female,Maharashtra,T30,10000
7925,18-25,Female,Maharashtra,B30,2000
7926,36-45,Male,West Bengal,B30,2000
7927,46-55,Male,Karnataka,T30,2000
7928,36-45,Male,Delhi,B30,1000
7929,18-25,Female,UP,B30,2000
7930,26-35,Female,Rajasthan,B30,5000
7931,26-35,Female,Delhi,T30,2000
7932,36-45,Male,Gujarat,B30,2000
7933,36-45,Male,Rajasthan,T30,1000
7934,36-45,Female,Delhi,T30,2000
7935,46-55,Female,Maharashtra,B30,500
7936,26-35,Male,Rajasthan,T30,1000
7937,36-45,Male,Maharashtra,T30,25000
7938,18-25,Male,Karnataka,T30,10000
7939,26-35,Male,Maharashtra,B30,2000
7940,26-35,Male,Telangana,B30,5000
7941,36-45,Female,Maharashtra,B30,1000
7942,26-35,Male,Maharashtra,T30,1000
7943,26-35,Female,West Bengal,T30,2000
7944,26-35,Male,Delhi,T30,10000
7945,18-25,Female,Maharashtra,T30,5000
7946,36-45,Male,Maharashtra,T30,2000
7947,36-45,Female,Tamil Nadu,B30,25000
7948,36-45,Male,Delhi,T30,1000
7949,36-45,Male,Delhi,T30,5000
7950,26-35,Female,Rajasthan,B30,1000
7951,36-45,Female,Maharashtra,T30,25000
7952,55+,Male,Rajasthan,T30,1000
7953,26-35,Male,Gujarat,T30,2000
7954,26-35,Male,Rajasthan,B30,2000
7955,26-35,Female,Delhi,B30,1000
7956,36-45,Male,Karnataka,T30,1000
7957,36-45,Male,West Bengal,B30,2000
7958,55+,Male,Maharashtra,T30,5000
7959,36-45,Female,West Bengal,T30,5000
7960,26-35,Female,Maharashtra,B30,2000
7961,36-45,Male,Delhi,B30,1000
7962,55+,Male,Rajasthan,T30,1000
7963,36-45,Male,West Bengal,T30,10000
7964,18-25,Male,West Bengal,T30,10000
7965,26-35,Male,Delhi,T30,500
7966,26-35,Male,West Bengal,B30,5000
7967,46-55,Male,Maharashtra,B30,10000
7968,36-45,Female,Telangana,T30,5000
7969,46-55,Female,Delhi,B30,1000
7970,26-35,Male,Rajasthan,T30,2000
7971,46-55,Male,Telangana,B30,1000
7972,18-25,Female,Maharashtra,T30,2000
7973,26-35,Female,Maharashtra,T30,10000
7974,18-25,Male,UP,T30,5000
7975,26-35,Male,Gujarat,B30,2000
7976,55+,Male,Maharashtra,B30,10000
7977,18-25,Male,Rajasthan,T30,500
7978,18-25,Female,Rajasthan,T30,1000
7979,55+,Female,Karnataka,T30,2000
7980,36-45,Female,Telangana,T30,2000
7981,26-35,Female,Tamil Nadu,B30,25000
7982,18-25,Male,Karnataka,T30,2000
7983,46-55,Male,Maharashtra,B30,2000
7984,26-35,Male,Telangana,T30,5000
7985,26-35,Female,Maharashtra,T30,25000
7986,26-35,Male,Delhi,B30,2000
7987,36-45,Male,Gujarat,T30,2000
7988,36-45,Male,Maharashtra,B30,5000
7989,46-55,Female,Tamil Nadu,T30,2000
7990,36-45,Male,Maharashtra,T30,2000
7991,36-45,Male,Maharashtra,B30,25000
7992,36-45,Female,West Bengal,T30,2000
7993,36-45,Male,Tamil Nadu,T30,1000
7994,36-45,Male,Gujarat,B30,2000
7995,46-55,Male,Tamil Nadu,B30,2000
7996,36-45,Female,Karnataka,T30,2000
7997,36-45,Male,Karnataka,B30,1000
7998,36-45,Female,Delhi,T30,2000
7999,26-35,Male,Maharashtra,T30,1000
8000,36-45,Female,UP,T30,1000
8001,55+,Female,West Bengal,B30,10000
8002,26-35,Female,Maharashtra,T30,10000
8003,36-45,Male,Delhi,T30,2000
8004,18-25,Male,UP,T30,5000
8005,36-45,Male,Telangana,B30,1000
8006,36-45,Male,Rajasthan,B30,1000
8007,36-45,Female,Tamil Nadu,T30,2000
8008,18-25,Male,UP,T30,5000
8009,46-55,Female,West Bengal,T30,1000
8010,26-35,Other,West Bengal,T30,10000
8011,36-45,Other,Rajasthan,B30,2000
8012,36-45,Female,Delhi,T30,10000
8013,36-45,Male,Gujarat,T30,1000
8014,18-25,Male,Delhi,T30,2000
8015,36-45,Male,Maharashtra,B30,1000
8016,46-55,Male,Rajasthan,T30,10000
8017,26-35,Male,Tamil Nadu,T30,500
8018,26-35,Male,Karnataka,B30,5000
8019,26-35,Male,Tamil Nadu,B30,1000
8020,55+,Female,Punjab,T30,10000
8021,36-45,Female,UP,T30,2000
8022,36-45,Male,Karnataka,T30,1000
8023,55+,Female,Tamil Nadu,T30,5000
8024,26-35,Female,Tamil Nadu,T30,2000
8025,36-45,Male,Rajasthan,T30,500
8026,36-45,Male,UP,T30,500
8027,55+,Female,Maharashtra,T30,1000
8028,26-35,Male,West Bengal,T30,5000
8029,26-35,Female,Delhi,T30,2000
8030,18-25,Female,West Bengal,B30,2000
8031,18-25,Male,Maharashtra,B30,1000
8032,36-45,Male,Rajasthan,B30,5000
8033,26-35,Male,West Bengal,B30,2000
8034,18-25,Male,UP,T30,1000
8035,55+,Male,Telangana,B30,2000
8036,55+,Male,Telangana,T30,5000
8037,26-35,Female,Maharashtra,B30,500
8038,46-55,Female,Delhi,B30,500
8039,46-55,Male,Karnataka,B30,500
8040,26-35,Female,Gujarat,B30,5000
8041,26-35,Female,Maharashtra,B30,10000
8042,18-25,Male,Telangana,T30,2000
8043,18-25,Male,Karnataka,T30,500
8044,46-55,Female,West Bengal,T30,5000
8045,26-35,Male,Punjab,T30,10000
8046,36-45,Male,UP,T30,10000
8047,36-45,Female,Delhi,T30,5000
8048,26-35,Male,Karnataka,B30,2000
8049,18-25,Female,Gujarat,T30,2000
8050,26-35,Male,Gujarat,B30,2000
8051,46-55,Male,West Bengal,T30,2000
8052,46-55,Male,Maharashtra,T30,2000
8053,18-25,Other,Maharashtra,T30,500
8054,18-25,Male,Delhi,T30,5000
8055,36-45,Female,Delhi,B30,500
8056,26-35,Male,Maharashtra,T30,500
8057,36-45,Other,Rajasthan,T30,500
8058,36-45,Male,Delhi,B30,10000
8059,36-45,Male,Gujarat,T30,25000
8060,18-25,Male,Telangana,T30,1000
8061,55+,Female,Delhi,T30,1000
8062,18-25,Female,Karnataka,B30,500
8063,18-25,Female,Maharashtra,T30,10000
8064,26-35,Male,Delhi,B30,2000
8065,55+,Female,Tamil Nadu,T30,2000
8066,18-25,Male,Maharashtra,T30,2000
8067,46-55,Female,Tamil Nadu,T30,10000
8068,26-35,Male,Delhi,T30,5000
8069,18-25,Female,Punjab,T30,10000
8070,36-45,Female,Delhi,T30,2000
8071,46-55,Male,Maharashtra,T30,1000
8072,46-55,Female,Karnataka,B30,2000
8073,26-35,Female,Delhi,T30,1000
8074,46-55,Female,Delhi,T30,1000
8075,18-25,Female,Delhi,T30,10000
8076,26-35,Male,UP,T30,10000
8077,26-35,Male,Karnataka,B30,2000
8078,18-25,Female,Delhi,T30,1000
8079,36-45,Male,Rajasthan,T30,2000
8080,36-45,Male,Karnataka,B30,5000
8081,55+,Male,Maharashtra,T30,1000
8082,36-45,Female,Punjab,T30,10000
8083,26-35,Female,Maharashtra,T30,1000
8084,46-55,Female,West Bengal,T30,2000
8085,26-35,Female,Rajasthan,B30,2000
8086,36-45,Female,Delhi,B30,1000
8087,18-25,Female,Maharashtra,T30,2000
8088,26-35,Female,Karnataka,T30,10000
8089,36-45,Male,Karnataka,T30,1000
8090,36-45,Male,Punjab,T30,10000
8091,18-25,Female,Maharashtra,T30,500
8092,46-55,Male,West Bengal,B30,2000
8093,46-55,Female,Rajasthan,T30,1000
8094,26-35,Female,Tamil Nadu,B30,10000
8095,36-45,Female,West Bengal,B30,500
8096,26-35,Male,UP,B30,500
8097,36-45,Female,Tamil Nadu,T30,5000
8098,46-55,Male,UP,T30,5000
8099,26-35,Male,Delhi,T30,1000
8100,18-25,Female,Karnataka,B30,10000
8101,36-45,Male,Maharashtra,B30,10000
8102,46-55,Male,Rajasthan,T30,1000
8103,18-25,Male,Gujarat,T30,5000
8104,18-25,Male,Tamil Nadu,T30,2000
8105,46-55,Male,Karnataka,B30,2000
8106,26-35,Male,Delhi,T30,5000
8107,26-35,Male,Delhi,T30,2000
8108,18-25,Female,Karnataka,T30,500
8109,18-25,Female,Delhi,T30,2000
8110,36-45,Male,Tamil Nadu,B30,1000
8111,36-45,Male,Gujarat,T30,2000
8112,26-35,Male,West Bengal,T30,2000
8113,26-35,Male,Karnataka,B30,500
8114,26-35,Male,Telangana,T30,500
8115,36-45,Male,Maharashtra,T30,5000
8116,46-55,Male,West Bengal,T30,2000
8117,36-45,Male,Maharashtra,B30,25000
8118,18-25,Male,West Bengal,T30,25000
8119,18-25,Male,Gujarat,T30,1000
8120,26-35,Male,Gujarat,T30,10000
8121,46-55,Female,West Bengal,B30,1000
8122,26-35,Male,Maharashtra,T30,1000
8123,46-55,Male,Maharashtra,B30,2000
8124,18-25,Male,Gujarat,T30,1000
8125,18-25,Male,Rajasthan,B30,2000
8126,46-55,Female,Maharashtra,T30,2000
8127,26-35,Female,Maharashtra,B30,1000
8128,26-35,Male,Rajasthan,B30,2000
8129,26-35,Male,Telangana,T30,2000
8130,18-25,Female,Tamil Nadu,T30,2000
8131,36-45,Male,Maharashtra,T30,10000
8132,55+,Male,Delhi,T30,2000
8133,36-45,Male,Gujarat,T30,1000
8134,26-35,Male,Tamil Nadu,T30,500
8135,36-45,Male,Maharashtra,B30,2000
8136,18-25,Male,Delhi,T30,2000
8137,36-45,Female,Gujarat,T30,2000
8138,26-35,Female,Delhi,B30,2000
8139,26-35,Other,Karnataka,T30,2000
8140,36-45,Male,UP,B30,25000
8141,18-25,Female,Punjab,T30,2000
8142,36-45,Male,Gujarat,B30,1000
8143,46-55,Male,Delhi,B30,500
8144,26-35,Male,Delhi,T30,2000
8145,26-35,Male,Delhi,T30,5000
8146,36-45,Female,Maharashtra,T30,1000
8147,36-45,Male,Maharashtra,B30,2000
8148,26-35,Female,Delhi,T30,25000
8149,26-35,Female,West Bengal,B30,2000
8150,36-45,Male,Tamil Nadu,B30,10000
8151,26-35,Male,Delhi,B30,1000
8152,36-45,Male,Maharashtra,B30,2000
8153,26-35,Female,West Bengal,B30,2000
8154,26-35,Male,Maharashtra,T30,500
8155,36-45,Male,Maharashtra,T30,2000
8156,26-35,Male,Karnataka,T30,2000
8157,18-25,Male,Tamil Nadu,T30,2000
8158,26-35,Female,Gujarat,T30,2000
8159,26-35,Male,West Bengal,T30,2000
8160,18-25,Female,Delhi,B30,1000
8161,18-25,Male,West Bengal,B30,2000
8162,18-25,Male,Delhi,B30,25000
8163,55+,Male,Karnataka,B30,1000
8164,36-45,Male,Tamil Nadu,B30,2000
8165,55+,Male,Gujarat,T30,5000
8166,18-25,Female,Maharashtra,T30,2000
8167,36-45,Male,Maharashtra,T30,500
8168,18-25,Male,Maharashtra,B30,2000
8169,18-25,Male,Tamil Nadu,B30,10000
8170,26-35,Male,Tamil Nadu,B30,5000
8171,36-45,Female,Maharashtra,B30,5000
8172,18-25,Male,West Bengal,B30,500
8173,26-35,Other,Gujarat,B30,1000
8174,18-25,Male,Maharashtra,B30,2000
8175,26-35,Female,Delhi,B30,1000
8176,26-35,Male,Rajasthan,B30,5000
8177,26-35,Male,West Bengal,T30,1000
8178,36-45,Male,Delhi,T30,1000
8179,36-45,Male,Gujarat,T30,500
8180,26-35,Female,UP,B30,2000
8181,26-35,Male,Delhi,T30,1000
8182,26-35,Female,West Bengal,T30,500
8183,26-35,Male,Maharashtra,T30,1000
8184,36-45,Female,Maharashtra,B30,2000
8185,18-25,Male,Tamil Nadu,T30,1000
8186,46-55,Male,Karnataka,T30,10000
8187,26-35,Male,Rajasthan,B30,1000
8188,36-45,Male,Gujarat,T30,2000
8189,46-55,Male,Delhi,B30,2000
8190,46-55,Male,Karnataka,B30,2000
8191,26-35,Male,Gujarat,T30,10000
8192,26-35,Male,Delhi,T30,5000
8193,36-45,Female,Delhi,B30,5000
8194,26-35,Female,Maharashtra,B30,1000
8195,46-55,Male,Maharashtra,T30,5000
8196,36-45,Male,Tamil Nadu,B30,5000
8197,46-55,Other,Karnataka,B30,1000
8198,26-35,Male,Maharashtra,B30,10000
8199,36-45,Female,Maharashtra,T30,5000
8200,18-25,Male,Maharashtra,T30,2000
8201,36-45,Female,Gujarat,T30,5000
8202,26-35,Male,Maharashtra,T30,500
8203,36-45,Female,Karnataka,B30,1000
8204,46-55,Male,Delhi,T30,5000
8205,36-45,Male,Tamil Nadu,T30,10000
8206,36-45,Female,Karnataka,T30,5000
8207,26-35,Male,Punjab,T30,5000
8208,26-35,Male,Gujarat,T30,2000
8209,26-35,Female,Telangana,B30,1000
8210,26-35,Male,Tamil Nadu,B30,1000
8211,36-45,Male,Gujarat,T30,10000
8212,36-45,Male,UP,T30,1000
8213,55+,Male,Maharashtra,B30,1000
8214,26-35,Male,UP,B30,5000
8215,55+,Male,Delhi,B30,5000
8216,26-35,Female,West Bengal,T30,2000
8217,36-45,Female,Gujarat,T30,500
8218,55+,Male,Maharashtra,B30,2000
8219,36-45,Male,Telangana,T30,5000
8220,26-35,Male,Telangana,T30,10000
8221,36-45,Male,West Bengal,T30,5000
8222,46-55,Male,Maharashtra,T30,5000
8223,55+,Female,Tamil Nadu,T30,500
8224,26-35,Female,Delhi,T30,1000
8225,36-45,Male,Telangana,T30,5000
8226,55+,Male,Karnataka,B30,2000
8227,26-35,Male,West Bengal,B30,2000
8228,26-35,Male,West Bengal,T30,5000
8229,55+,Male,Delhi,B30,5000
8230,26-35,Male,Tamil Nadu,T30,2000
8231,36-45,Male,Karnataka,B30,25000
8232,36-45,Male,Delhi,B30,1000
8233,26-35,Male,UP,T30,1000
8234,46-55,Female,Maharashtra,T30,5000
8235,26-35,Male,Karnataka,B30,1000
8236,36-45,Female,Maharashtra,T30,2000
8237,36-45,Female,Delhi,B30,5000
8238,26-35,Female,West Bengal,B30,1000
8239,26-35,Female,Maharashtra,T30,500
8240,36-45,Female,Delhi,B30,2000
8241,26-35,Male,UP,B30,5000
8242,26-35,Male,West Bengal,B30,5000
8243,18-25,Male,Maharashtra,B30,2000
8244,46-55,Male,Punjab,T30,5000
8245,26-35,Male,Telangana,T30,1000
8246,18-25,Female,Maharashtra,B30,5000
8247,46-55,Male,Telangana,T30,500
8248,18-25,Female,Tamil Nadu,T30,5000
8249,36-45,Female,Telangana,T30,500
8250,36-45,Male,Telangana,T30,5000
8251,26-35,Male,West Bengal,B30,10000
8252,18-25,Female,Delhi,B30,5000
8253,18-25,Male,Telangana,B30,1000
8254,55+,Male,Tamil Nadu,T30,25000
8255,36-45,Male,Delhi,T30,2000
8256,26-35,Male,Karnataka,B30,2000
8257,26-35,Female,Karnataka,T30,2000
8258,36-45,Female,Telangana,T30,1000
8259,26-35,Male,Rajasthan,T30,1000
8260,26-35,Male,Maharashtra,B30,1000
8261,18-25,Male,Maharashtra,T30,1000
8262,46-55,Male,Maharashtra,B30,1000
8263,46-55,Male,Tamil Nadu,T30,10000
8264,26-35,Female,Rajasthan,B30,2000
8265,18-25,Male,Karnataka,B30,500
8266,18-25,Female,Tamil Nadu,T30,1000
