amfi_code,scheme_name,fund_house,category,date,nav
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-07-21,171.3017
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-07-22,174.0541
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-07-23,175.7022
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-07-24,180.9044
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-07-25,181.4708
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-07-28,183.094
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-07-29,182.9912
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-07-30,186.366
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-07-31,186.3065
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-01,188.5409
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-04,189.0178
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-05,193.2475
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-06,192.1878
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-07,194.8928
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-08,194.698
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-11,192.8027
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-12,192.742
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-13,187.6001
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-14,189.7609
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-15,191.3346
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-18,195.7512
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-19,193.5501
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-20,191.8813
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-21,189.0307
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-22,189.9167
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-25,189.0273
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-26,187.2124
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-27,188.1675
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-28,190.7129
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-08-29,191.0133
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-01,189.9732
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-02,192.7013
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-03,192.1715
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-04,191.6089
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-05,192.8458
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-08,191.3168
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-09,193.7263
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-10,191.6513
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-11,190.3057
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-12,187.7308
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-15,189.7317
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-16,192.8739
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-17,192.5787
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-18,193.6685
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-19,194.579
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-22,195.3303
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-23,192.6757
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-24,191.2194
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-25,193.0208
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-26,195.896
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-29,198.1859
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-09-30,198.2848
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-01,200.2529
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-02,196.6185
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-03,191.9118
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-06,188.802
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-07,195.251
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-08,200.1787
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-09,196.4015
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-10,195.9359
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-13,194.9793
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-14,198.0671
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-15,199.6827
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-16,198.8375
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-17,200.2392
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-20,202.1571
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-21,197.7006
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-22,199.0219
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-23,199.036
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-24,196.36
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-27,195.0253
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-28,195.7474
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-29,196.0992
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-30,195.7118
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-10-31,195.0619
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-03,195.2505
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-04,191.5471
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-05,195.5471
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-06,194.7547
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-07,195.9957
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-10,199.8599
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-11,202.6415
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-12,203.4361
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-13,203.2292
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-14,203.2335
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-17,199.3234
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-18,196.4654
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-19,197.0906
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-20,196.2556
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-21,192.7865
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-24,193.5147
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-25,195.3263
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-26,198.116
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-27,199.4391
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-11-28,197.9886
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-01,199.6737
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-02,200.4075
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-03,198.2429
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-04,196.0225
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-05,198.0788
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-08,198.8838
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-09,199.5584
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-10,199.7701
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-11,201.2728
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-12,200.0971
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-15,199.8515
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-16,201.6982
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-17,201.8479
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-18,200.0936
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-19,198.5015
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-22,198.6677
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-23,192.5644
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-24,196.6683
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-25,196.317
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-26,197.5197
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-29,199.0892
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-30,199.751
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2025-12-31,196.5367
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-01,194.0794
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-02,190.6688
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-05,193.2311
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-06,189.7112
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-07,188.2573
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-08,191.2656
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-09,188.7302
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-12,189.1252
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-13,190.9052
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-14,190.8278
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-15,191.2416
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-16,192.5221
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-19,196.7064
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-20,194.56
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-21,193.5931
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-22,195.1211
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-23,194.7188
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-26,193.4666
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-27,195.9182
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-28,190.7447
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-29,193.3845
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-01-30,197.1277
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-02,196.7013
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-03,193.6551
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-04,194.1254
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-05,195.3055
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-06,191.5187
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-09,191.7648
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-10,196.3089
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-11,199.342
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-12,200.6564
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-13,201.7012
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-16,201.8559
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-17,202.2817
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-18,202.1118
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-19,202.6687
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-20,198.7613
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-23,193.6573
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-24,191.9703
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-25,194.4058
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-26,195.849
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-02-27,197.8964
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-02,198.1819
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-03,201.1308
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-04,204.4072
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-05,207.3991
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-06,205.7645
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-09,205.962
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-10,204.8787
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-11,208.5667
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-12,211.4393
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-13,212.663
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-16,214.4852
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-17,215.3006
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-18,212.9548
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-19,215.7586
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-20,221.0473
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-23,222.4543
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-24,222.1995
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-25,220.3278
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-26,219.7146
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-27,216.4197
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-30,214.1083
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-03-31,213.7425
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-01,214.6181
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-02,210.8824
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-03,211.4324
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-06,215.5111
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-07,216.7017
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-08,218.0548
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-09,219.1822
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-10,215.0387
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-13,211.2015
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-14,212.7807
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-15,214.658
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-16,217.4137
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-17,221.0017
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-20,219.6983
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-21,222.3236
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-22,224.9433
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-23,229.1575
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-24,233.6347
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-27,232.6123
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-28,232.46
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-29,233.1096
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-04-30,230.8657
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-01,234.0045
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-04,233.479
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-05,236.8246
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-06,241.1951
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-07,240.4504
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-08,235.486
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-11,235.4757
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-12,239.3248
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-13,243.1993
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-14,242.9791
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-15,243.4072
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-18,243.0346
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-19,241.3762
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-20,236.4791
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-21,238.0247
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-22,236.7149
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-25,237.3959
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-26,239.3984
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-27,242.0662
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-28,240.1399
120468,Mirae Asset Hybrid Equity,Mirae MF,Hybrid,2026-05-29,237.3973
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-03,178.2646
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-04,179.5223
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-05,178.9069
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-06,179.2909
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-07,183.8217
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-10,183.2557
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-11,182.7673
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-12,183.1511
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-13,182.804
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-14,184.5929
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-17,187.9028
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-18,187.403
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-19,185.5325
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-20,189.985
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-21,190.3152
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-24,186.4795
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-25,190.7028
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-26,193.3372
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-27,197.1104
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-28,200.562
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-01-31,206.9879
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-01,204.4744
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-02,202.5835
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-03,201.4476
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-04,200.2489
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-07,200.6045
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-08,199.4853
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-09,196.6976
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-10,194.6926
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-11,194.0647
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-14,196.7878
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-15,195.4882
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-16,197.4469
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-17,194.3756
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-18,186.9724
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-21,186.7297
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-22,185.4189
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-23,183.5126
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-24,181.368
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-25,179.8826
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-02-28,177.8053
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-01,175.9453
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-02,173.1291
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-03,168.7571
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-04,164.3335
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-07,169.2361
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-08,169.1584
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-09,172.3038
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-10,171.9883
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-11,171.7421
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-14,172.4257
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-15,173.8018
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-16,171.2538
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-17,170.5247
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-18,171.1996
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-21,167.2787
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-22,169.9331
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-23,172.1513
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-24,167.861
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-25,166.1408
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-28,166.3997
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-29,168.1306
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-30,171.2601
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-03-31,170.0016
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-01,174.8225
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-04,174.7727
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-05,174.3551
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-06,175.5827
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-07,176.2902
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-08,176.8823
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-11,181.1723
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-12,181.7645
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-13,179.6722
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-14,177.9155
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-15,181.1129
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-18,182.6534
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-19,179.297
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-20,175.8964
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-21,176.002
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-22,177.3569
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-25,175.967
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-26,172.4719
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-27,170.1949
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-28,173.6072
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-04-29,174.6946
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-02,176.8435
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-03,179.3688
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-04,178.0752
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-05,177.3315
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-06,177.0272
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-09,177.9654
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-10,180.3456
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-11,184.4464
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-12,186.304
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-13,188.1967
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-16,192.6042
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-17,192.188
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-18,194.9878
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-19,196.3994
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-20,197.9077
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-23,197.4576
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-24,194.2132
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-25,195.0751
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-26,195.9508
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-27,194.6565
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-30,194.4889
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-05-31,192.489
119603,DSP Equity & Bond,DSP MF,Hybrid,2022-06-01,190.5293
